> Croatia
14.963113 44.565964
14.962715 44.560024
14.965313 44.555805
14.984595 44.542759
14.986384 44.536053
14.992156 44.531490
15.000000 44.530388
15.005147 44.529667
15.026380 44.522038
15.031896 44.523216
15.033958 44.520626
15.037771 44.520264
15.038690 44.514957
15.044913 44.512447
15.049994 44.507221
15.049875 44.500809
15.053368 44.500454
15.059146 44.496120
15.060108 44.491508
15.060674 44.491055
15.064354 44.488148
15.065061 44.484455
15.074552 44.478382
15.075319 44.475601
15.070172 44.475098
15.054429 44.483223
15.051194 44.482651
15.049087 44.484562
15.050705 44.489544
15.048279 44.491467
15.040564 44.490822
15.024961 44.496414
15.021452 44.496544
15.019401 44.494549
15.008182 44.498840
15.004647 44.503319
15.009253 44.505222
15.009181 44.508892
15.000000 44.512421
> L90X
14.959494 44.401512
14.951185 44.406151
14.944179 44.406399
14.930137 44.411240
14.912664 44.425224
14.907696 44.429203
14.901172 44.431946
14.893263 44.437946
14.891437 44.444199
14.882689 44.452065
14.886389 44.454914
14.897469 44.453388
14.905560 44.450134
14.913379 44.442760
14.915854 44.436714
14.926780 44.428089
14.933212 44.423965
14.949760 44.418354
14.951686 44.413708
14.963135 44.408264
14.965967 44.402893
14.959494 44.401512
> L91X
15.119548 44.279381
15.114861 44.280693
15.110518 44.291630
15.096359 44.294201
15.089890 44.297413
15.079370 44.297333
15.074811 44.295895
15.072446 44.293911
15.074946 44.288555
15.074139 44.286057
15.067846 44.287201
15.045066 44.284801
15.038928 44.288235
15.032796 44.296471
15.025414 44.300396
15.020916 44.309269
15.020649 44.310875
15.018422 44.324261
15.028876 44.328018
15.035608 44.323883
15.048932 44.322948
15.054965 44.317921
15.067714 44.317924
15.085588 44.309032
15.092171 44.307415
15.096763 44.309319
15.100976 44.305729
15.115600 44.300613
15.118987 44.294300
15.128379 44.291901
15.132034 44.289471
15.124709 44.284920
15.122169 44.280434
15.119548 44.279381
> L92X
15.000000 44.137043
14.997927 44.137688
14.982132 44.153374
14.971641 44.158096
14.966058 44.169754
14.950970 44.182007
14.939506 44.191315
14.940744 44.195621
14.939097 44.199574
14.941802 44.202007
14.945580 44.201412
14.949417 44.196926
14.960506 44.191498
14.983203 44.174198
14.986838 44.166737
14.993162 44.161469
15.000000 44.161076
15.003612 44.160870
15.009421 44.157455
15.015828 44.148746
15.019918 44.148140
15.031363 44.138798
15.035370 44.132233
15.027617 44.125633
15.023784 44.125313
15.009021 44.137295
15.002907 44.136135
15.000000 44.137043
> L93X
15.000000 44.045044
14.990917 44.056549
14.981996 44.060757
14.956523 44.078617
14.941758 44.085781
14.927623 44.097733
14.922778 44.106152
14.911041 44.111736
14.906148 44.114059
14.896182 44.121971
14.883907 44.128582
14.874259 44.131664
14.870962 44.124897
14.867823 44.125465
14.855587 44.132755
14.815371 44.149700
14.814106 44.154793
14.822429 44.160698
14.823966 44.154911
14.832742 44.153015
14.837706 44.146198
14.842372 44.143883
14.855565 44.137341
14.859259 44.140427
14.855056 44.144238
14.848214 44.146530
14.852631 44.150967
14.866049 44.142262
14.875486 44.140785
14.878140 44.142532
14.875857 44.146507
14.858501 44.163143
14.855286 44.172424
14.856459 44.175819
14.860044 44.172256
14.864109 44.171207
14.865473 44.167721
14.872530 44.163815
14.877620 44.163868
14.886888 44.153221
14.897141 44.151279
14.909979 44.143501
14.907505 44.139690
14.908941 44.137348
14.917245 44.133167
14.917956 44.129475
14.925488 44.123253
14.929821 44.121498
14.934665 44.122704
14.946465 44.118626
14.943946 44.114132
14.947311 44.112179
14.949770 44.106136
14.954220 44.101395
14.981442 44.090584
14.996412 44.081802
15.000000 44.084072
15.003840 44.086502
15.006357 44.088097
15.010060 44.081776
15.002061 44.076103
15.002812 44.073097
15.006520 44.071590
15.015718 44.071495
15.019721 44.064930
15.024254 44.061558
15.025113 44.050758
15.028913 44.041222
15.038500 44.032860
15.050027 44.015713
15.057755 44.008095
15.084382 43.994068
15.086782 43.996731
15.092065 43.995167
15.115374 43.983776
15.119832 43.979488
15.117242 43.974079
15.118271 43.970600
15.121953 43.968861
15.126900 43.962490
15.138372 43.958862
15.143033 43.952961
15.148369 43.948872
15.157169 43.942127
15.164941 43.940006
15.167765 43.935085
15.188397 43.922173
15.192359 43.919956
15.215989 43.913811
15.221665 43.909008
15.224801 43.904079
15.224050 43.897915
15.216870 43.899330
15.215398 43.896404
15.217553 43.891052
15.224465 43.890335
15.225704 43.885475
15.224200 43.882095
15.217541 43.881886
15.209748 43.883549
15.213589 43.888680
15.213349 43.890381
15.213166 43.891674
15.197261 43.895020
15.187403 43.903412
15.183234 43.902645
15.176781 43.905407
15.161879 43.905037
15.156984 43.907509
15.155265 43.910099
15.160318 43.914501
15.155993 43.916031
15.149757 43.921997
15.144878 43.929279
15.139952 43.931293
15.135814 43.930981
15.132687 43.926971
15.132198 43.924469
15.136209 43.918362
15.144498 43.914619
15.154821 43.903694
15.159665 43.895947
15.160362 43.895752
15.162457 43.895157
15.166469 43.898220
15.169957 43.898319
15.180508 43.886234
15.186628 43.883263
15.198825 43.881199
15.201783 43.873756
15.197880 43.867714
15.170692 43.886143
15.151205 43.897175
15.131141 43.913731
15.123593 43.918941
15.093956 43.939388
15.091109 43.944077
15.080865 43.951782
15.078095 43.957615
15.066583 43.965363
15.056233 43.976276
15.041037 43.999977
15.033940 44.007572
15.025423 44.012920
15.022632 44.018856
15.021262 44.021774
15.006714 44.041321
15.001155 44.043583
15.000000 44.045044
> L94X
15.050392 44.142933
15.039211 44.146770
15.030102 44.153057
15.017949 44.166100
15.026921 44.167152
15.041672 44.154938
15.048886 44.153530
15.049542 44.149155
15.054242 44.143490
15.050392 44.142933
> L95X
15.240978 44.011929
15.238422 44.016151
15.234675 44.016979
15.235486 44.019474
15.238666 44.019585
15.240353 44.025478
15.234458 44.027149
15.233822 44.027328
15.232086 44.029690
15.225142 44.030178
15.224092 44.037781
15.221537 44.042004
15.216237 44.043343
15.213380 44.047810
15.210262 44.048615
15.207603 44.046879
15.213132 44.039795
15.211688 44.037327
15.205917 44.040981
15.199518 44.049244
15.197234 44.043823
15.201548 44.037472
15.198506 44.034836
15.188703 44.039783
15.168965 44.057018
15.148814 44.068508
15.147902 44.069027
15.146004 44.073681
15.140415 44.075489
15.129743 44.086422
15.123567 44.088943
15.120889 44.096153
15.115471 44.100471
15.116150 44.105721
15.111856 44.107944
15.094572 44.110626
15.092954 44.114811
15.087645 44.116154
15.085740 44.120808
15.072426 44.125866
15.072342 44.129311
15.062544 44.134705
15.067074 44.135918
15.068181 44.138172
15.058143 44.154121
15.058131 44.156502
15.058122 44.158478
15.064842 44.159153
15.075519 44.152580
15.083501 44.143810
15.092012 44.142818
15.094298 44.139065
15.102637 44.135555
15.106063 44.129929
15.110929 44.126770
15.122337 44.126354
15.135125 44.113739
15.143347 44.113213
15.148494 44.105003
15.153769 44.107784
15.158172 44.107162
15.162084 44.104046
15.164837 44.097980
15.168257 44.096935
15.169812 44.101009
15.177676 44.098854
15.179471 44.098362
15.182446 44.095501
15.179753 44.093304
15.182062 44.090008
15.179986 44.087566
15.189166 44.082645
15.200804 44.067532
15.217983 44.059109
15.230330 44.049702
15.238777 44.048008
15.249803 44.037971
15.246063 44.034439
15.251547 44.031258
15.252804 44.026615
15.257572 44.022316
15.247052 44.021561
15.247725 44.017639
15.240978 44.011929
> L96X
15.164461 44.001469
15.154169 44.003914
15.148146 44.008488
15.135479 44.013306
15.113078 44.028801
15.098276 44.044235
15.091787 44.046764
15.084883 44.052513
15.077711 44.054379
15.072659 44.059376
15.076498 44.064507
15.066917 44.082275
15.069251 44.084671
15.071013 44.086483
15.087904 44.073498
15.093665 44.074211
15.095979 44.070915
15.105084 44.064854
15.108383 44.052814
15.112403 44.051289
15.118293 44.044659
15.125937 44.040482
15.129623 44.034157
15.132677 44.032440
15.138103 44.032928
15.153258 44.027332
15.155029 44.025433
15.150014 44.021717
15.149096 44.017624
15.156178 44.010033
15.166155 44.003014
15.164461 44.001469
> L97X
15.083624 44.010834
15.072061 44.013309
15.058617 44.025490
15.052606 44.025703
15.050199 44.027622
15.056697 44.029911
15.052832 44.033718
15.055865 44.036362
15.054848 44.040066
15.056284 44.042538
15.062011 44.042789
15.063107 44.040230
15.061276 44.036625
15.063828 44.032181
15.071806 44.028229
15.083624 44.010834
